1	8	2.366000
1	16	2.265000
1	42	2.375400
1	43	2.263000
1	46	2.476100
1	89	2.571000
1	100	2.318900
2	3	5.320600
2	49	5.409800
2	57	4.452000
2	69	4.073900
2	71	4.122900
2	96	4.163900
2	98	4.333800
3	5	10.048500
3	40	7.706000
3	49	4.703800
3	57	7.720900
3	76	8.020900
3	99	3.148500
4	23	5.240200
4	34	7.448900
4	43	8.208500
4	50	5.331300
4	80	7.540200
4	90	5.683500
4	97	8.210000
5	24	4.624300
5	40	6.707500
5	49	5.698300
5	57	13.053600
5	58	3.031000
5	76	5.239100
6	15	5.397600
6	21	5.857600
6	33	7.747200
6	40	5.553900
6	41	9.798300
6	77	6.994500
6	90	6.270000
7	28	5.308900
7	34	7.963800
7	38	5.263100
7	39	3.519400
7	69	3.515200
7	89	3.799600
7	100	3.300200
8	14	14.521100
8	17	5.307300
8	46	13.437100
8	67	6.876800
8	85	9.586000
8	90	6.376500
9	16	4.839100
9	59	5.714800
9	80	4.635400
9	89	4.150800
9	91	5.485000
9	94	4.777100
9	99	6.656600
10	72	7.555400
10	73	3.691200
10	79	4.288900
10	80	3.744200
10	86	4.360900
10	97	4.029000
10	98	4.435200
11	31	5.288400
11	36	4.897600
11	52	3.895400
11	54	3.482000
11	82	4.047800
11	87	4.541100
11	95	17.700200
12	35	3.705100
12	52	3.106600
12	70	4.627000
12	71	3.026700
12	72	3.180500
12	86	3.767600
12	96	3.683500
13	28	5.779000
13	39	4.198300
13	60	7.043800
13	91	4.349100
13	93	4.528400
13	98	6.316800
14	21	7.840200
14	38	4.749000
14	46	21.752700
14	67	8.602300
14	85	5.199900
14	90	8.079300
15	24	10.869500
15	33	10.156400
15	41	16.846800
15	47	11.762100
15	71	12.211200
15	72	7.661900
15	86	8.211500
16	52	4.747500
16	91	6.633800
16	92	10.437300
16	94	5.267900
16	98	7.652500
17	34	4.290800
17	46	4.931700
17	73	5.708200
17	90	4.273900
17	97	9.382000
17	98	4.492500
18	22	3.302400
18	25	3.458200
18	34	5.237700
18	59	6.249500
18	91	6.132600
18	97	7.493500
19	20	6.669300
19	25	8.654900
19	53	7.427100
19	54	8.125400
19	62	8.757900
19	64	6.716900
19	92	7.072400
20	51	5.987600
20	54	12.379400
20	66	6.831100
20	87	5.544800
20	88	8.795000
20	94	6.827600
21	46	5.325000
21	47	4.399700
21	67	5.020900
21	77	5.378200
22	30	3.835200
22	34	5.082400
22	37	4.971900
22	49	6.381500
22	72	4.395800
22	97	5.787200
23	28	9.473200
23	34	5.637900
23	43	10.181900
23	50	10.297000
23	73	4.886600
23	90	12.563500
24	33	13.426000
24	47	10.362000
24	64	31.371400
