1	2	711.000000
1	3	28.000000
1	4	3.000000
1	5	5.000000
1	6	49.000000
1	7	119.000000
1	8	69.000000
1	9	85.000000
1	10	35.000000
1	11	92.000000
1	12	33.000000
1	13	10.000000
1	14	3.000000
1	15	26.000000
1	16	1.000000
1	17	12.000000
1	19	2.000000
1	20	2.000000
1	21	1.000000
1	22	1.000000
1	23	8.000000
1	24	40.000000
1	26	9.000000
1	27	37.000000
1	28	47.000000
1	29	2.000000
1	30	2.000000
1	31	4.000000
1	32	42.000000
1	34	30.000000
1	35	13.000000
1	36	23.000000
1	37	18.000000
1	39	38.000000
1	41	23.000000
1	42	19.000000
1	43	10.000000
1	44	5.000000
1	46	8.000000
1	49	2.000000
1	50	5.000000
1	51	19.000000
1	52	23.000000
1	55	1.000000
1	56	3.000000
1	58	1.000000
1	59	2.000000
1	61	31.000000
1	62	30.000000
1	63	4.000000
1	64	13.000000
1	65	22.000000
1	66	16.000000
1	67	13.000000
1	68	19.000000
1	69	31.000000
1	71	5.000000
1	72	1.000000
1	73	9.000000
1	74	1.000000
1	76	3.000000
1	77	2.000000
1	78	1.000000
1	80	2.000000
1	81	24.000000
1	82	1.000000
1	84	26.000000
1	88	7.000000
1	90	1.000000
1	91	2.000000
1	92	14.000000
1	93	22.000000
1	94	12.000000
1	100	3.000000
1	101	14.000000
1	104	3.000000
1	105	17.000000
1	106	16.000000
1	107	17.000000
1	108	8.000000
1	109	9.000000
1	111	2.000000
1	113	5.000000
1	115	1.000000
1	117	3.000000
1	118	14.000000
1	119	1.000000
1	120	9.000000
1	124	2.000000
1	128	13.000000
1	129	9.000000
1	130	19.000000
1	132	1.000000
1	133	7.000000
1	134	17.000000
1	135	6.000000
1	136	10.000000
1	137	1.000000
1	138	6.000000
1	140	7.000000
1	141	15.000000
1	144	19.000000
1	148	1.000000
1	149	10.000000
1	152	3.000000
2	3	6.000000
2	4	1.000000
2	5	83.000000
2	7	4.000000
2	8	2.000000
2	9	2.000000
2	10	28.000000
2	11	66.000000
2	12	1.000000
2	13	2.000000
2	14	25.000000
2	15	29.000000
2	16	45.000000
2	17	26.000000
2	18	47.000000
2	19	2.000000
2	20	11.000000
2	21	44.000000
2	23	1.000000
2	24	40.000000
2	25	1.000000
2	26	15.000000
2	27	10.000000
2	28	28.000000
2	29	18.000000
2	30	24.000000
2	31	39.000000
2	32	22.000000
2	33	30.000000
2	34	17.000000
2	35	12.000000
2	36	7.000000
2	37	4.000000
2	39	34.000000
2	40	19.000000
2	42	3.000000
2	43	6.000000
2	44	7.000000
2	45	20.000000
2	46	17.000000
2	47	22.000000
2	48	5.000000
2	49	16.000000
2	50	1.000000
2	51	9.000000
2	52	4.000000
2	53	15.000000
2	55	1.000000
2	56	10.000000
2	58	14.000000
2	59	15.000000
2	60	22.000000
2	61	21.000000
2	62	26.000000
2	63	3.000000
2	64	2.000000
2	65	7.000000
2	66	3.000000
2	67	4.000000
2	68	2.000000
2	69	21.000000
2	70	4.000000
2	71	1.000000
2	72	21.000000
2	73	2.000000
2	74	20.000000
2	75	25.000000
2	76	5.000000
2	77	16.000000
2	78	4.000000
2	79	15.000000
2	80	18.000000
2	81	17.000000
2	82	19.000000
2	83	15.000000
2	84	3.000000
2	85	18.000000
2	86	19.000000
2	87	15.000000
2	89	18.000000
2	90	16.000000
2	91	11.000000
2	92	5.000000
2	93	4.000000
2	94	1.000000
2	96	11.000000
2	97	11.000000
2	99	7.000000
2	100	4.000000
2	101	7.000000
2	102	7.000000
2	103	10.000000
2	104	13.000000
2	105	4.000000
2	107	1.000000
2	108	2.000000
2	110	8.000000
2	112	7.000000
2	113	4.000000
2	114	9.000000
2	115	12.000000
2	116	6.000000
2	117	6.000000
2	119	8.000000
2	120	3.000000
2	121	2.000000
2	122	11.000000
2	125	11.000000
2	126	12.000000
2	127	4.000000
2	128	2.000000
2	129	6.000000
2	130	19.000000
2	131	7.000000
2	132	2.000000
2	134	13.000000
2	136	1.000000
2	138	3.000000
2	139	11.000000
2	141	7.000000
2	142	10.000000
2	143	10.000000
2	144	19.000000
2	145	5.000000
2	146	5.000000
2	147	2.000000
2	148	8.000000
2	149	18.000000
2	151	9.000000
2	152	4.000000
3	5	1.000000
3	7	3.000000
3	8	16.000000
3	9	6.000000
3	10	13.000000
3	11	1.000000
3	14	42.000000
3	15	27.000000
3	16	1.000000
3	17	2.000000
3	26	9.000000
3	28	3.000000
3	29	1.000000
3	30	1.000000
3	31	1.000000
3	35	5.000000
3	36	1.000000
3	37	15.000000
3	42	2.000000
3	43	1.000000
3	44	5.000000
3	45	1.000000
3	46	1.000000
3	47	1.000000
3	48	13.000000
3	49	1.000000
3	51	3.000000
3	53	1.000000
3	56	1.000000
3	57	1.000000
3	59	1.000000
3	63	5.000000
3	65	1.000000
3	68	2.000000
3	70	7.000000
3	72	1.000000
3	73	4.000000
3	74	1.000000
3	76	10.000000
3	77	4.000000
3	78	14.000000
3	80	1.000000
3	86	1.000000
3	87	2.000000
3	88	7.000000
3	93	4.000000
3	96	1.000000
3	97	1.000000
3	99	1.000000
3	100	7.000000
3	101	3.000000
3	104	2.000000
3	105	1.000000
3	109	1.000000
3	110	1.000000
3	114	10.000000
3	116	1.000000
3	117	1.000000
3	121	13.000000
3	129	1.000000
3	131	2.000000
3	132	2.000000
3	136	1.000000
3	143	2.000000
3	147	8.000000
3	148	3.000000
3	152	1.000000
4	7	3.000000
4	9	1.000000
4	10	1.000000
4	16	1.000000
4	17	1.000000
4	19	84.000000
4	34	7.000000
4	54	38.000000
4	65	1.000000
4	67	1.000000
4	74	1.000000
4	77	1.000000
4	81	2.000000
4	89	1.000000
4	92	1.000000
4	112	2.000000
4	113	2.000000
4	116	1.000000
4	135	12.000000
5	10	5.000000
5	12	2.000000
5	15	1.000000
5	16	1.000000
5	17	18.000000
5	24	1.000000
5	25	1.000000
5	29	39.000000
5	30	7.000000
5	31	1.000000
5	35	1.000000
5	44	1.000000
5	45	4.000000
5	47	1.000000
5	49	1.000000
5	53	1.000000
5	56	17.000000
5	57	5.000000
5	59	2.000000
5	63	1.000000
5	67	1.000000
5	72	5.000000
5	74	1.000000
5	87	1.000000
5	94	2.000000
5	99	3.000000
5	101	1.000000
5	112	3.000000
5	115	3.000000
5	116	1.000000
5	119	1.000000
5	127	9.000000
5	143	1.000000
5	145	2.000000
5	146	1.000000
6	11	2.000000
6	28	1.000000
6	61	6.000000
6	69	6.000000
6	95	27.000000
6	98	27.000000
6	105	2.000000
6	123	21.000000
6	150	19.000000
7	8	8.000000
7	9	4.000000
7	10	3.000000
7	12	2.000000
7	13	1.000000
7	22	1.000000
7	23	2.000000
7	24	1.000000
7	27	3.000000
7	28	1.000000
7	35	1.000000
7	36	6.000000
7	43	4.000000
7	44	1.000000
7	50	1.000000
7	51	2.000000
7	52	3.000000
7	62	1.000000
7	65	2.000000
7	66	4.000000
7	67	9.000000
7	70	2.000000
7	81	1.000000
7	88	1.000000
7	100	1.000000
7	109	5.000000
7	113	1.000000
7	118	1.000000
7	120	9.000000
7	128	5.000000
7	131	1.000000
7	133	2.000000
7	135	1.000000
7	136	1.000000
7	138	1.000000
7	152	1.000000
8	9	18.000000
8	10	10.000000
8	12	3.000000
8	14	1.000000
8	17	1.000000
8	20	2.000000
8	22	1.000000
8	26	1.000000
8	28	1.000000
8	30	1.000000
8	35	2.000000
8	41	1.000000
8	44	1.000000
8	48	1.000000
8	59	1.000000
8	65	1.000000
8	67	2.000000
8	68	3.000000
8	70	5.000000
8	73	2.000000
8	76	4.000000
8	78	2.000000
8	81	1.000000
8	88	14.000000
8	94	7.000000
8	100	2.000000
8	106	1.000000
8	109	1.000000
8	111	1.000000
8	113	1.000000
8	116	1.000000
8	117	1.000000
8	118	1.000000
8	128	1.000000
8	129	1.000000
8	133	1.000000
8	134	1.000000
9	10	6.000000
9	11	2.000000
9	12	2.000000
9	13	2.000000
9	14	2.000000
9	15	1.000000
9	20	2.000000
9	22	1.000000
9	26	2.000000
9	27	2.000000
9	28	4.000000
9	32	5.000000
9	34	1.000000
9	36	1.000000
