1	2	4.000000
1	3	1.000000
1	4	3.000000
1	6	3.000000
1	7	1.000000
1	9	1.000000
1	10	3.000000
1	11	1.000000
1	12	2.000000
1	15	2.000000
1	20	1.000000
1	21	1.000000
1	29	1.000000
1	35	1.000000
1	40	21.000000
1	60	1.000000
1	63	1.000000
1	64	19.000000
2	3	3.000000
2	6	8.000000
2	10	2.000000
2	14	1.000000
2	21	4.000000
2	35	24.000000
2	60	1.000000
2	68	19.000000
3	4	8.000000
3	5	2.000000
3	6	18.000000
3	7	8.000000
3	9	5.000000
3	10	6.000000
3	11	78.000000
3	12	1.000000
3	14	13.000000
3	15	1.000000
3	18	7.000000
3	22	1.000000
3	23	1.000000
3	24	27.000000
3	26	27.000000
3	30	3.000000
3	31	1.000000
3	33	2.000000
3	35	6.000000
3	37	42.000000
3	48	10.000000
3	50	1.000000
3	51	1.000000
3	67	19.000000
4	6	123.000000
4	7	64.000000
4	8	2.000000
4	9	6.000000
4	10	8.000000
4	11	5.000000
4	12	38.000000
4	14	8.000000
4	15	1.000000
4	16	2.000000
4	18	5.000000
4	19	1.000000
4	20	1.000000
4	21	4.000000
4	23	4.000000
4	24	1.000000
4	26	2.000000
4	27	26.000000
4	29	1.000000
4	30	2.000000
4	31	1.000000
4	33	1.000000
4	35	11.000000
4	37	1.000000
4	39	1.000000
4	40	1.000000
4	47	2.000000
4	60	1.000000
4	63	7.000000
4	64	1.000000
4	69	1.000000
5	6	2.000000
5	11	1.000000
5	18	1.000000
5	30	1.000000
5	39	1.000000
5	43	1.000000
5	69	19.000000
6	7	13.000000
6	8	1.000000
6	9	8.000000
6	10	112.000000
6	11	8.000000
6	14	2.000000
6	15	40.000000
6	16	39.000000
6	18	40.000000
6	19	2.000000
6	20	2.000000
6	21	3.000000
6	22	2.000000
6	23	3.000000
6	24	1.000000
6	26	27.000000
6	29	1.000000
6	30	3.000000
6	31	7.000000
6	33	8.000000
6	35	3.000000
6	37	11.000000
6	40	4.000000
6	44	3.000000
6	46	1.000000
6	47	2.000000
6	48	1.000000
6	51	27.000000
6	52	2.000000
6	63	2.000000
6	64	1.000000
7	8	51.000000
7	9	137.000000
7	10	104.000000
7	11	35.000000
7	12	26.000000
7	13	4.000000
7	14	71.000000
7	15	77.000000
7	16	22.000000
7	18	47.000000
7	19	4.000000
7	20	4.000000
7	21	86.000000
7	22	11.000000
7	23	53.000000
7	26	3.000000
7	27	14.000000
7	29	2.000000
7	30	40.000000
7	31	44.000000
7	33	6.000000
7	35	64.000000
7	37	4.000000
7	39	17.000000
7	40	9.000000
7	42	19.000000
7	44	34.000000
7	46	24.000000
7	47	12.000000
7	48	1.000000
7	49	7.000000
7	51	13.000000
7	52	36.000000
7	57	19.000000
7	64	1.000000
7	65	10.000000
7	69	3.000000
8	9	4.000000
8	10	4.000000
8	11	3.000000
8	14	2.000000
8	16	1.000000
8	18	2.000000
8	21	29.000000
8	23	29.000000
8	30	4.000000
8	31	3.000000
8	33	24.000000
8	35	1.000000
8	37	2.000000
8	42	2.000000
8	46	20.000000
8	51	1.000000
8	52	1.000000
9	10	2.000000
9	11	7.000000
9	14	36.000000
9	18	1.000000
9	20	3.000000
9	21	35.000000
9	23	2.000000
9	25	1.000000
9	26	1.000000
9	28	1.000000
9	29	26.000000
9	34	6.000000
9	35	6.000000
9	38	2.000000
9	39	22.000000
9	40	1.000000
9	50	1.000000
9	56	22.000000
9	68	1.000000
10	11	55.000000
10	12	2.000000
10	13	2.000000
10	14	14.000000
10	18	4.000000
10	20	2.000000
10	21	7.000000
10	23	3.000000
10	28	2.000000
10	29	1.000000
10	30	26.000000
10	32	24.000000
10	34	28.000000
10	35	5.000000
10	38	1.000000
10	40	1.000000
10	48	1.000000
10	50	4.000000
10	56	4.000000
10	60	3.000000
10	61	2.000000
10	64	1.000000
10	69	2.000000
11	12	3.000000
11	13	1.000000
11	14	42.000000
11	15	2.000000
11	18	2.000000
11	21	33.000000
11	23	35.000000
11	28	27.000000
11	30	2.000000
11	32	4.000000
11	33	1.000000
11	35	46.000000
11	38	4.000000
11	39	1.000000
11	43	1.000000
11	48	1.000000
11	50	21.000000
11	56	1.000000
11	68	1.000000
12	14	3.000000
12	15	1.000000
12	16	2.000000
12	18	35.000000
12	19	34.000000
12	20	4.000000
12	22	2.000000
12	24	5.000000
12	26	2.000000
12	30	1.000000
12	31	1.000000
12	35	15.000000
12	44	1.000000
12	47	2.000000
12	56	4.000000
12	60	2.000000
13	15	2.000000
13	16	1.000000
13	20	1.000000
13	23	4.000000
13	30	6.000000
13	31	1.000000
13	40	1.000000
13	44	1.000000
13	47	2.000000
13	48	1.000000
13	63	1.000000
14	18	5.000000
14	20	2.000000
14	21	7.000000
14	22	1.000000
14	24	29.000000
14	25	31.000000
14	26	30.000000
14	28	1.000000
14	35	55.000000
14	38	1.000000
14	39	1.000000
14	40	2.000000
14	56	1.000000
14	60	21.000000
14	61	1.000000
15	16	1.000000
15	18	4.000000
15	19	3.000000
15	20	31.000000
15	21	1.000000
15	22	1.000000
15	26	2.000000
15	30	2.000000
15	31	2.000000
15	35	24.000000
15	56	1.000000
15	63	19.000000
15	64	2.000000
16	18	2.000000
16	30	2.000000
16	35	1.000000
16	42	2.000000
16	57	2.000000
18	19	1.000000
18	21	5.000000
18	23	7.000000
18	27	1.000000
18	30	6.000000
18	31	26.000000
18	33	2.000000
18	39	21.000000
18	42	21.000000
18	44	1.000000
18	46	3.000000
18	47	21.000000
18	49	2.000000
18	57	6.000000
18	69	1.000000
19	21	1.000000
19	23	2.000000
19	31	24.000000
19	46	1.000000
19	51	1.000000
20	21	2.000000
20	23	1.000000
20	27	1.000000
20	30	1.000000
20	32	1.000000
20	35	2.000000
20	39	2.000000
20	40	1.000000
20	56	1.000000
21	22	1.000000
21	23	6.000000
21	24	6.000000
21	26	6.000000
21	29	1.000000
21	30	28.000000
21	31	26.000000
21	32	1.000000
21	35	3.000000
21	37	2.000000
21	39	21.000000
21	42	3.000000
21	46	1.000000
21	48	20.000000
21	55	19.000000
21	57	3.000000
21	64	1.000000
21	65	19.000000
21	67	19.000000
22	26	1.000000
22	31	1.000000
22	35	2.000000
22	38	1.000000
22	61	19.000000
23	24	1.000000
23	28	7.000000
23	30	2.000000
23	35	2.000000
23	38	21.000000
23	39	4.000000
23	50	4.000000
23	55	3.000000
23	56	2.000000
23	61	1.000000
